,Oct_Minimum,Oct_Maximum,Oct_Mean,Oct_Standard Deviation,Oct_Variance,Oct_Upper Quartile,Oct_Upper 1.5 IQR,Oct_Median,Oct_Lower 1.5 IQR,Oct_Lower Quartile,Oct_District,Oct_Year,Nov_Minimum,Nov_Maximum,Nov_Mean,Nov_Standard Deviation,Nov_Variance,Nov_Upper Quartile,Nov_Upper 1.5 IQR,Nov_Median,Nov_Lower 1.5 IQR,Nov_Lower Quartile,Nov_District,Nov_Year,Dec_Minimum,Dec_Maximum,Dec_Mean,Dec_Standard Deviation,Dec_Variance,Dec_Upper Quartile,Dec_Upper 1.5 IQR,Dec_Median,Dec_Lower 1.5 IQR,Dec_Lower Quartile,Dec_District,Dec_Year
74,-0.0498,0.5616,0.2855782,0.0504752,0.0025477,0.3082,0.3885,0.2802,0.1745,0.254625,Pali,2011,-0.0187,0.4309,0.2180356,0.0386367,0.0014928,0.2346,0.2958,0.213,0.1332,0.1938,Pali,2011,-0.0167,0.5263,0.2096813,0.0420225,0.0017659,0.2312,0.3071,0.2023,0.1067,0.1806,Pali,2011
75,-0.0656,0.5775,0.3010493,0.0717879,0.0051535,0.344,0.4838,0.29485,0.1118,0.2506,Pali,2012,-0.0521,0.5241,0.2136322,0.0454385,0.0020647,0.2329,0.3049,0.2082,0.116,0.1849,Pali,2012,-0.0717,0.5391,0.2120082,0.0449751,0.0020228,0.2377,0.3247,0.2069,0.0953,0.1797,Pali,2012
76,-0.0514,0.5349,0.2677626,0.0590601,0.0034881,0.3005,0.4099,0.2629,0.1193,0.2275,Pali,2013,-0.0542,0.4916,0.2240242,0.053904,0.0029056,0.2564,0.366,0.2181,0.077,0.1831,Pali,2013,-0.0525,0.5191,0.2151552,0.0471867,0.0022266,0.242075,0.3342,0.2067,0.0938,0.1806,Pali,2013
77,-0.0754,0.5532,0.2782177,0.0530749,0.0028169,0.3019,0.3853,0.2727,0.1628,0.2462,Pali,2014,-0.0819,0.4685,0.2219495,0.0452243,0.0020452,0.245,0.3264,0.214,0.1097,0.1907,Pali,2014,-0.0819,0.5752,0.2100837,0.0441926,0.001953,0.2371,0.3278,0.2036,0.0868,0.1766,Pali,2014
78,-0.0581,0.4922,0.2271586,0.0561604,0.003154,0.2509,0.3407,0.2193,0.1029,0.191,Pali,2015,-0.0591,0.4249,0.2006451,0.0435203,0.001894,0.2227,0.3005,0.1943,0.0989,0.1708,Pali,2015,-0.041,0.5739,0.2052174,0.0549334,0.0030177,0.233,0.3342,0.1959,0.0664,0.1655,Pali,2015
79,-0.0594,0.5457,0.2833805,0.061828,0.0038227,0.3171,0.428,0.2794,0.1325,0.2431,Pali,2016,-0.0436,0.49,0.218005,0.0515652,0.002659,0.24505,0.3388,0.213,0.0891,0.1825,Pali,2016,-0.0549,0.57,0.2343438,0.0543114,0.0029497,0.2631,0.3616,0.2277,0.0999,0.1974,Pali,2016
80,-0.0582,0.5524,0.2450798,0.0589436,0.0034744,0.2732,0.3719,0.2373,0.1101,0.2074,Pali,2017,-0.0591,0.4667,0.2220651,0.0449601,0.0020214,0.2491,0.3371,0.2169,0.1035,0.190225,Pali,2017,-0.0636,0.5828,0.235316,0.0573731,0.0032917,0.2677,0.3793,0.2284,0.0819,0.1933,Pali,2017
81,-0.0118,0.5542,0.2741772,0.07405,0.0054834,0.3254,0.487,0.266,0.0613,0.2176,Pali,2018,-0.0239,0.3963,0.2051739,0.0458547,0.0021027,0.2366,0.3358,0.1979,0.0759,0.1704,Pali,2018,-0.0196,0.4488,0.194444,0.0416751,0.0017368,0.2211,0.3095,0.1901,0.0782,0.1619,Pali,2018
82,-0.0511,0.5556,0.3049251,0.0684522,0.0046857,0.3459,0.4711,0.3053,0.1376,0.2623,Pali,2019,-0.0682,0.4893,0.245599,0.059267,0.0035126,0.2776,0.3848,0.241,0.1002,0.2061,Pali,2019,-0.0682,0.5663,0.2296659,0.0493782,0.0024382,0.2588,0.3533,0.2266,0.1018,0.1958,Pali,2019
83,-0.0319,0.5513,0.2836673,0.065761,0.0043245,0.3173,0.4347,0.2766,0.1216,0.239,Pali,2020,-0.0061,0.446,0.2241599,0.0492048,0.0024211,0.2496,0.3385,0.2175,0.104,0.1903,Pali,2020,-0.015,0.4889,0.2225216,0.0473217,0.0022393,0.2504,0.3449,0.2164,0.0947,0.1874,Pali,2020
84,0.0867,0.4362,0.1903932,0.0471514,0.0022233,0.2088,0.2851,0.1819,0.0867,0.1579,Rajsamand,2000,0.0305,0.3119,0.1553487,0.0302451,0.0009148,0.1682,0.2169,0.1506,0.0906,0.1357,Rajsamand,2000,0.0318,0.3505,0.1437116,0.0248075,0.0006154,0.1567,0.2009,0.14,0.0847,0.1272,Rajsamand,2000
85,0.0207,0.468,0.2310927,0.0443206,0.0019643,0.24275,0.2978,0.2226,0.151,0.206,Rajsamand,2001,-0.0281,0.3461,0.1871749,0.0284489,0.0008093,0.1987,0.2407,0.1839,0.1288,0.1707,Rajsamand,2001,0.0235,0.3685,0.1751728,0.0238516,0.0005689,0.188,0.2295,0.1737,0.1188,0.1603,Rajsamand,2001
86,0.0094,0.4359,0.2114882,0.0416262,0.0017327,0.2357,0.3158,0.2081,0.1035,0.1823,Rajsamand,2002,0.0458,0.2837,0.1593177,0.0209834,0.0004403,0.1732,0.2147,0.1598,0.1037,0.1452,Rajsamand,2002,0.0459,0.2504,0.1462315,0.0184792,0.0003415,0.1588,0.1962,0.1466,0.0962,0.1337,Rajsamand,2002
87,0.0711,0.4735,0.2551259,0.0535141,0.0028638,0.2873,0.3922,0.2517,0.1126,0.2173,Rajsamand,2003,0.0455,0.3804,0.1911982,0.0346072,0.0011977,0.2091,0.2707,0.186,0.1107,0.168,Rajsamand,2003,0.0482,0.3782,0.1691853,0.0263636,0.000695,0.1834,0.2304,0.1657,0.1054,0.1519,Rajsamand,2003
88,0.1094,0.4758,0.2653051,0.0480417,0.002308,0.2898,0.3768,0.2596,0.1485,0.2318,Rajsamand,2004,0.079,0.3701,0.2092338,0.0353347,0.0012485,0.2281,0.2934,0.2048,0.1211,0.1845,Rajsamand,2004,0.0926,0.302,0.1781708,0.0282343,0.0007972,0.1952,0.2525,0.1747,0.1016,0.157,Rajsamand,2004
89,-0.003,0.5416,0.3272556,0.0535444,0.002867,0.3524,0.4379,0.3244,0.2099,0.2954,Rajsamand,2005,-0.0228,0.4131,0.22623,0.0387266,0.0014998,0.24145,0.2991,0.2206,0.1462,0.203,Rajsamand,2005,-0.0262,0.3762,0.1971193,0.0267967,0.0007181,0.2116,0.2584,0.1949,0.1339,0.1804,Rajsamand,2005
90,-0.0212,0.5354,0.2864126,0.0536522,0.0028786,0.3072,0.3815,0.2807,0.1831,0.2573,Rajsamand,2006,-0.0348,0.4157,0.2208424,0.0360456,0.0012993,0.2343,0.2821,0.2168,0.1547,0.2024,Rajsamand,2006,-0.0408,0.3756,0.2153374,0.0311207,0.0009685,0.2307,0.28,0.2139,0.1491,0.1977,Rajsamand,2006
91,-0.0011,0.4975,0.2924058,0.0525215,0.0027585,0.3234,0.4217,0.2881,0.1617,0.25785,Rajsamand,2007,-0.0249,0.385,0.2197927,0.0345815,0.0011959,0.2388,0.2991,0.2173,0.1387,0.1985,Rajsamand,2007,-0.0291,0.3916,0.2007194,0.0293041,0.0008587,0.2167,0.2661,0.1995,0.1337,0.1835,Rajsamand,2007
92,0.006,0.4675,0.2587222,0.0478737,0.0022919,0.2901,0.3877,0.2536,0.1278,0.2247,Rajsamand,2008,-0.0053,0.3736,0.1961518,0.0328756,0.0010808,0.2158,0.2791,0.1926,0.1162,0.1734,Rajsamand,2008,0.0139,0.3549,0.1838664,0.0303955,0.0009239,0.202,0.2597,0.1814,0.1056,0.16305,Rajsamand,2008
93,0.0552,0.4901,0.2314281,0.0469147,0.002201,0.2493,0.3203,0.2243,0.1308,0.20175,Rajsamand,2009,0.0282,0.3177,0.1798208,0.0259124,0.0006715,0.19355,0.2393,0.1779,0.1179,0.163,Rajsamand,2009,0.0755,0.3655,0.1802952,0.0318539,0.0010147,0.1995,0.2604,0.1776,0.1,0.1589,Rajsamand,2009
94,0.0002,0.5071,0.3129497,0.0500751,0.0025075,0.33445,0.4099,0.3086,0.209,0.28405,Rajsamand,2010,-0.0085,0.456,0.2286535,0.0406061,0.0016489,0.2429,0.2988,0.2214,0.1502,0.2056,Rajsamand,2010,-0.0147,0.41,0.21182,0.0363687,0.0013227,0.2306,0.2942,0.2082,0.1253,0.1882,Rajsamand,2010
95,-0.0076,0.5616,0.3282379,0.0559415,0.0031294,0.35045,0.431,0.3222,0.216,0.2964,Rajsamand,2011,-0.01,0.4309,0.2423226,0.0370676,0.001374,0.2574,0.3101,0.2372,0.1688,0.2219,Rajsamand,2011,-0.0059,0.3545,0.2219728,0.0287717,0.0008278,0.2371,0.2848,0.2208,0.1581,0.2053,Rajsamand,2011
96,-0.0155,0.5889,0.3532754,0.0599129,0.0035896,0.3871,0.4932,0.3508,0.2104,0.3163,Rajsamand,2012,-0.0158,0.5241,0.2535525,0.0446249,0.0019914,0.2688,0.3288,0.248,0.1694,0.2288,Rajsamand,2012,-0.0167,0.4254,0.2245982,0.0329017,0.0010825,0.2398,0.2911,0.2219,0.1544,0.2055,Rajsamand,2012
97,0.0392,0.5193,0.325328,0.0449155,0.0020174,0.3477,0.4212,0.3214,0.2252,0.2987,Rajsamand,2013,-0.0025,0.443,0.2695225,0.0389144,0.0015143,0.2891,0.3546,0.2667,0.18,0.2454,Rajsamand,2013,-0.0156,0.4147,0.2333514,0.0365933,0.0013391,0.2535,0.32,0.2278,0.1426,0.2091,Rajsamand,2013
98,0.0328,0.5532,0.331249,0.0538841,0.0029035,0.35665,0.4448,0.3249,0.2099,0.29775,Rajsamand,2014,0.0073,0.4685,0.249062,0.040498,0.0016401,0.2638,0.3214,0.2424,0.1686,0.22535,Rajsamand,2014,-0.0228,0.384,0.2212322,0.0298351,0.0008901,0.237,0.2881,0.2179,0.152,0.2029,Rajsamand,2014
99,0.0196,0.5078,0.2882111,0.0525837,0.002765,0.3118,0.399,0.2799,0.1697,0.2536,Rajsamand,2015,-0.0172,0.4077,0.2242277,0.0349004,0.001218,0.2386,0.2923,0.2187,0.1492,0.2028,Rajsamand,2015,-0.0172,0.3365,0.2057902,0.0276494,0.0007645,0.2205,0.2687,0.203,0.141,0.1883,Rajsamand,2015
100,-0.0064,0.5457,0.3185933,0.0570468,0.0032543,0.34285,0.4278,0.3116,0.2026,0.2862,Rajsamand,2016,-0.0247,0.4821,0.246068,0.04156,0.0017272,0.26285,0.3228,0.2405,0.1624,0.2226,Rajsamand,2016,-0.0386,0.4011,0.2277758,0.0333277,0.0011107,0.2444,0.2972,0.2255,0.1565,0.2092,Rajsamand,2016
101,0.0035,0.5172,0.3086617,0.0533882,0.0028503,0.3365,0.4258,0.3046,0.1879,0.2769,Rajsamand,2017,-0.0251,0.4053,0.2418324,0.0354437,0.0012563,0.25845,0.3116,0.2391,0.1709,0.223,Rajsamand,2017,-0.0123,0.3663,0.2243838,0.0312101,0.0009741,0.2427,0.2984,0.2225,0.1504,0.2053,Rajsamand,2017
102,-0.0002,0.5542,0.3482389,0.0540815,0.0029248,0.377,0.4679,0.3433,0.2255,0.3164,Rajsamand,2018,0.008,0.4189,0.250816,0.0330957,0.0010953,0.2703,0.3309,0.2478,0.1693,0.2298,Rajsamand,2018,-0.0111,0.325,0.2127022,0.0257899,0.0006651,0.229,0.2783,0.2109,0.1466,0.196,Rajsamand,2018
103,-0.0038,0.5556,0.3572375,0.057537,0.0033105,0.383,0.4685,0.3537,0.2407,0.326,Rajsamand,2019,-0.0068,0.4968,0.2899391,0.0498341,0.0024834,0.3127,0.3921,0.2848,0.1815,0.2597,Rajsamand,2019,-0.0164,0.3834,0.2357958,0.0355793,0.0012659,0.2542,0.314,0.2323,0.1546,0.2143,Rajsamand,2019
104,0.0124,0.5717,0.3619378,0.0576328,0.0033215,0.38815,0.4779,0.3549,0.2395,0.32825,Rajsamand,2020,-0.0101,0.453,0.2639976,0.0406604,0.0016533,0.2791,0.3361,0.2587,0.1845,0.24105,Rajsamand,2020,-0.0059,0.3827,0.2333093,0.0312298,0.0009753,0.2504,0.3042,0.2318,0.1612,0.2145,Rajsamand,2020
105,-0.0837,0.4608,0.2061393,0.059907,0.0035889,0.2414,0.361,0.1963,0.0426,0.1614,Sawai Madhopur,2000,-0.074,0.4663,0.1610945,0.0388248,0.0015074,0.175725,0.2329,0.1538,0.0803,0.1374,Sawai Madhopur,2000,-0.0572,0.5495,0.2044046,0.0681347,0.0046423,0.22725,0.3276,0.1852,0.0655,0.1603,Sawai Madhopur,2000
106,-0.09,0.4374,0.1753075,0.0497925,0.0024793,0.1914,0.2606,0.1644,0.0759,0.1452,Sawai Madhopur,2001,-0.0458,0.3761,0.1608693,0.0349317,0.0012202,0.1736,0.2235,0.1541,0.0906,0.1402,Sawai Madhopur,2001,-0.064,0.5973,0.2199214,0.0777688,0.006048,0.2487,0.3696,0.1987,0.0514,0.1679,Sawai Madhopur,2001
107,0.0349,0.3701,0.1517908,0.0327363,0.0010717,0.1684,0.2274,0.1459,0.07,0.129,Sawai Madhopur,2002,0.033,0.4227,0.1328906,0.0240115,0.0005765,0.1437,0.1816,0.1289,0.0804,0.1183,Sawai Madhopur,2002,0.0509,0.5043,0.1625041,0.0525553,0.0027621,0.1762,0.2456,0.1497,0.0619,0.1297,Sawai Madhopur,2002
108,-0.0991,0.4339,0.213411,0.0571171,0.0032624,0.2467,0.3548,0.2066,0.0687,0.1744,Sawai Madhopur,2003,-0.0541,0.5521,0.198141,0.0449395,0.0020196,0.2174,0.2877,0.191,0.1004,0.1704,Sawai Madhopur,2003,-0.0239,0.61,0.2576395,0.0830951,0.0069048,0.3054,0.4648,0.2403,0.0476,0.1984,Sawai Madhopur,2003
109,-0.0756,0.4553,0.1830815,0.0599627,0.0035955,0.2118,0.3179,0.1672,0.0409,0.141025,Sawai Madhopur,2004,-0.0616,0.5311,0.2024902,0.0658076,0.0043306,0.2332,0.3475,0.1846,0.0466,0.157,Sawai Madhopur,2004,-0.0296,0.6626,0.3000374,0.113156,0.0128043,0.38035,0.6282,0.2809,-0.0296,0.2082,Sawai Madhopur,2004
110,-0.1086,0.4083,0.1840492,0.0576558,0.0033242,0.21355,0.3214,0.1729,0.0346,0.141525,Sawai Madhopur,2005,-0.0344,0.6364,0.2178411,0.0616762,0.003804,0.2462,0.3512,0.2051,0.0763,0.1758,Sawai Madhopur,2005,-0.0335,0.6425,0.2845616,0.0923635,0.008531,0.34335,0.5369,0.272,0.0362,0.21335,Sawai Madhopur,2005
111,-0.0723,0.4274,0.1709481,0.0544633,0.0029662,0.1875,0.2653,0.1569,0.0614,0.1356,Sawai Madhopur,2006,0.0075,0.5255,0.1895688,0.0567595,0.0032216,0.2157,0.3122,0.1727,0.0597,0.1512,Sawai Madhopur,2006,0.0431,0.5821,0.2391146,0.0788357,0.0062151,0.2846,0.4387,0.2225,0.0431,0.1809,Sawai Madhopur,2006
112,-0.0862,0.4704,0.1910614,0.0567732,0.0032232,0.211725,0.298,0.1785,0.0687,0.1542,Sawai Madhopur,2007,-0.053,0.4566,0.1683385,0.037251,0.0013876,0.1819,0.2369,0.1606,0.0908,0.1452,Sawai Madhopur,2007,0.0284,0.6115,0.2391551,0.0922165,0.0085039,0.2787,0.4341,0.207,0.0284,0.175,Sawai Madhopur,2007
113,-0.0845,0.4233,0.1880607,0.0577243,0.0033321,0.2149,0.3166,0.1747,0.0467,0.147,Sawai Madhopur,2008,-0.0545,0.5794,0.2190228,0.069052,0.0047682,0.2511,0.3709,0.1983,0.0534,0.171,Sawai Madhopur,2008,-0.0673,0.6179,0.2976777,0.1017108,0.0103451,0.3667,0.5928,0.2841,-0.0109,0.2141,Sawai Madhopur,2008
114,-0.0149,0.4392,0.2016209,0.0598815,0.0035858,0.23265,0.3423,0.1906,0.0559,0.1593,Sawai Madhopur,2009,0.0638,0.5974,0.2244563,0.0764788,0.005849,0.26375,0.4045,0.1993,0.0638,0.1699,Sawai Madhopur,2009,0.0902,0.6717,0.3336,0.1143029,0.0130652,0.415,0.6717,0.3163,0.0902,0.24025,Sawai Madhopur,2009
115,-0.0629,0.4677,0.2130377,0.0687643,0.0047285,0.2467,0.3728,0.1997,0.0368,0.1626,Sawai Madhopur,2010,-0.0495,0.4904,0.1938638,0.0572113,0.0032731,0.21815,0.3108,0.1771,0.0643,0.1563,Sawai Madhopur,2010,-0.0566,0.5884,0.2931604,0.0846709,0.0071692,0.3548,0.542,0.284,0.0853,0.2274,Sawai Madhopur,2010
116,-0.0692,0.5115,0.2108682,0.0778492,0.0060605,0.245025,0.3772,0.1897,0.0249,0.1566,Sawai Madhopur,2011,-0.0657,0.534,0.2263278,0.0546412,0.0029857,0.2561,0.3566,0.21555,0.0907,0.188675,Sawai Madhopur,2011,-0.0538,0.6015,0.311577,0.0892432,0.0079643,0.3701,0.5552,0.2968,0.0686,0.2449,Sawai Madhopur,2011
117,-0.0684,0.523,0.2401193,0.081874,0.0067034,0.289,0.4527,0.2236,0.0241,0.1798,Sawai Madhopur,2012,-0.0797,0.5586,0.2211266,0.0626967,0.0039309,0.2487,0.355,0.2056,0.0723,0.1778,Sawai Madhopur,2012,-0.0776,0.6134,0.2984193,0.0906097,0.0082101,0.35465,0.5398,0.2796,0.0592,0.2303,Sawai Madhopur,2012
118,-0.0667,0.504,0.2304354,0.0802077,0.0064333,0.281175,0.4491,0.21705,0.0103,0.169125,Sawai Madhopur,2013,-0.0603,0.5068,0.2233152,0.0579766,0.0033613,0.2502,0.3473,0.2108,0.0911,0.1853,Sawai Madhopur,2013,-0.0618,0.6978,0.3346117,0.1073302,0.0115198,0.4084,0.6433,0.3212,0.0301,0.25175,Sawai Madhopur,2013
119,-0.0788,0.4737,0.2162025,0.0683438,0.0046709,0.2469,0.3635,0.2029,0.0531,0.169,Sawai Madhopur,2014,-0.0601,0.6344,0.282467,0.078426,0.0061506,0.3264,0.4776,0.2689,0.0749,0.2255,Sawai Madhopur,2014,-0.0429,0.6231,0.3455735,0.1050796,0.0110417,0.4256,0.6231,0.3399,0.0266,0.2599,Sawai Madhopur,2014
120,-0.039,0.4883,0.1995306,0.0571329,0.0032642,0.2241,0.3185,0.1901,0.0676,0.1604,Sawai Madhopur,2015,-0.0057,0.5486,0.1734787,0.0489886,0.0023999,0.1869,0.2532,0.1598,0.0768,0.1427,Sawai Madhopur,2015,-0.057,0.6816,0.2737105,0.0989615,0.0097934,0.33705,0.5444,0.2486,0.0484,0.19715,Sawai Madhopur,2015
121,-0.0711,0.494,0.211791,0.0721053,0.0051992,0.2436,0.3658,0.195,0.0464,0.162075,Sawai Madhopur,2016,-0.0642,0.563,0.236975,0.0681646,0.0046464,0.2728,0.3955,0.2189,0.078,0.1909,Sawai Madhopur,2016,-0.0672,0.6185,0.3336552,0.0976861,0.0095426,0.404975,0.6185,0.32915,0.0423,0.2598,Sawai Madhopur,2016
122,0.0676,0.4629,0.1824606,0.0471936,0.0022272,0.2014,0.2772,0.1717,0.0754,0.1508,Sawai Madhopur,2017,0.0446,0.5538,0.1820937,0.0443916,0.0019706,0.2004,0.2693,0.1737,0.0863,0.1541,Sawai Madhopur,2017,0.0442,0.663,0.2680794,0.1038326,0.0107812,0.3313,0.5487,0.2459,0.0442,0.1863,Sawai Madhopur,2017
123,-0.0574,0.4799,0.2494966,0.0725226,0.0052595,0.29395,0.439,0.2399,0.0525,0.19665,Sawai Madhopur,2018,-0.0396,0.6043,0.2161901,0.0627225,0.0039341,0.2446,0.3518,0.1999,0.0707,0.173,Sawai Madhopur,2018,-0.0486,0.627,0.3321582,0.101034,0.0102079,0.40565,0.627,0.3187,0.0667,0.25165,Sawai Madhopur,2018
124,-0.0515,0.5248,0.241111,0.0784252,0.0061505,0.284625,0.4329,0.22585,0.0405,0.1856,Sawai Madhopur,2019,-0.066,0.4202,0.2126596,0.0585451,0.0034275,0.2413,0.3422,0.1995,0.0762,0.174,Sawai Madhopur,2019,-0.0693,0.5829,0.3381956,0.0878247,0.0077132,0.3994,0.5829,0.3356,0.0944,0.2763,Sawai Madhopur,2019
125,-0.0825,0.4705,0.227266,0.0740065,0.005477,0.2679,0.4094,0.2074,0.0339,0.17335,Sawai Madhopur,2020,-0.0747,0.625,0.2271337,0.0720698,0.0051941,0.2621,0.3891,0.2062,0.0544,0.1773,Sawai Madhopur,2020,0.0022,0.6683,0.307349,0.0925958,0.008574,0.36435,0.5523,0.2916,0.0604,0.2388,Sawai Madhopur,2020
126,0.0616,0.3604,0.183723,0.0360321,0.0012983,0.2031,0.2701,0.1786,0.1074,0.1584,Sikar,2000,0.0702,0.2253,0.1356957,0.0140934,0.0001986,0.144,0.1704,0.1358,0.1001,0.1264,Sikar,2000,0.0758,0.4066,0.1430177,0.0305114,0.0009309,0.158775,0.2128,0.1425,0.0758,0.1215,Sikar,2000
127,0.0837,0.3202,0.1662909,0.0216191,0.0004674,0.1776,0.2147,0.1649,0.1158,0.1528,Sikar,2001,0.0767,0.2669,0.1449695,0.0168555,0.0002841,0.1529,0.1814,0.1431,0.1057,0.1339,Sikar,2001,0.0735,0.4277,0.1535683,0.028317,0.0008019,0.1698,0.2272,0.1526,0.0775,0.1314,Sikar,2001
128,0.0779,0.3198,0.1472286,0.0288008,0.0008295,0.166175,0.2264,0.146,0.0779,0.125725,Sikar,2002,0.0756,0.2271,0.1269996,0.0166018,0.0002756,0.1388,0.1741,0.1283,0.0812,0.1149,Sikar,2002,0.067,0.3268,0.1325617,0.0285405,0.0008146,0.1524,0.2161,0.1296,0.067,0.1096,Sikar,2002
129,-0.1163,0.41,0.2056059,0.0307142,0.0009434,0.2207,0.2722,0.2019,0.1347,0.1863,Sikar,2003,-0.0949,0.3269,0.1561061,0.0202427,0.0004098,0.1654,0.1973,0.1543,0.112,0.144,Sikar,2003,-0.0949,0.5725,0.1649381,0.0397016,0.0015762,0.1823,0.2474,0.1633,0.0756,0.1388,Sikar,2003
130,-0.0317,0.3817,0.1932813,0.0350966,0.0012318,0.2116,0.2732,0.1876,0.1089,0.1704,Sikar,2004,0.06,0.2834,0.1485107,0.0187311,0.0003509,0.1582,0.1914,0.1466,0.1038,0.136,Sikar,2004,0.0725,0.4606,0.1649976,0.0400415,0.0016033,0.1901,0.2756,0.162,0.0725,0.1325,Sikar,2004
131,-0.0039,0.3926,0.2185717,0.045226,0.0020454,0.2524,0.3613,0.2201,0.0803,0.1797,Sikar,2005,0.0727,0.3317,0.15552,0.0250042,0.0006252,0.1666,0.2092,0.1526,0.0998,0.1382,Sikar,2005,0.0708,0.4165,0.1623916,0.0367453,0.0013502,0.182875,0.256,0.1605,0.0708,0.1338,Sikar,2005
132,-0.0049,0.4078,0.1774875,0.0362346,0.0013129,0.2016,0.2774,0.1804,0.0835,0.1508,Sikar,2006,-0.1077,0.3055,0.1466441,0.0224477,0.0005039,0.1605,0.2034,0.1483,0.0917,0.1319,Sikar,2006,-0.0287,0.4283,0.1705709,0.0490068,0.0024017,0.202475,0.3074,0.16515,0.0418,0.131725,Sikar,2006
133,0.1175,0.3597,0.1984198,0.0303925,0.0009237,0.2173,0.2761,0.1968,0.1208,0.1779,Sikar,2007,0.097,0.2381,0.1472695,0.0143251,0.0002052,0.1562,0.1832,0.1473,0.1112,0.1382,Sikar,2007,0.0848,0.3765,0.1569851,0.0320685,0.0010284,0.1768,0.2429,0.1525,0.0848,0.1322,Sikar,2007
134,0.0729,0.3627,0.1988654,0.0302866,0.0009173,0.212375,0.2583,0.1971,0.1359,0.1817,Sikar,2008,0.0874,0.3546,0.1588126,0.0191902,0.0003683,0.1672,0.1967,0.1572,0.1181,0.1475,Sikar,2008,0.0847,0.4675,0.1766708,0.0406887,0.0016556,0.1979,0.2745,0.1718,0.0847,0.1468,Sikar,2008
135,0.087,0.3569,0.1577751,0.0326169,0.0010639,0.179,0.2483,0.1563,0.087,0.1328,Sikar,2009,0.0776,0.2355,0.1329509,0.0171517,0.0002942,0.1449,0.1819,0.13435,0.0842,0.1202,Sikar,2009,0.0666,0.4214,0.155723,0.0490424,0.0024052,0.1815,0.2766,0.14465,0.0666,0.1179,Sikar,2009
136,0.0311,0.4617,0.2502439,0.0358811,0.0012875,0.263875,0.3155,0.245,0.1777,0.2294,Sikar,2010,0.0437,0.3909,0.1747939,0.0282278,0.0007968,0.1799,0.2097,0.1691,0.1302,0.16,Sikar,2010,-0.0069,0.414,0.1716854,0.0368528,0.0013581,0.1912,0.2627,0.1686,0.0959,0.143425,Sikar,2010
137,-0.019,0.4456,0.2411809,0.0346314,0.0011993,0.254875,0.3047,0.2376,0.1717,0.2216,Sikar,2011,0.0276,0.3681,0.1864607,0.0280478,0.0007867,0.1927,0.2261,0.18,0.1371,0.1704,Sikar,2011,0.0004,0.4821,0.1921803,0.0335442,0.0011252,0.210775,0.2764,0.18885,0.1118,0.166825,Sikar,2011
138,-0.027,0.4918,0.2623365,0.0492706,0.0024276,0.2883,0.3792,0.2507,0.1377,0.2277,Sikar,2012,0.0095,0.3627,0.1700588,0.0275298,0.0007579,0.1772,0.212,0.16365,0.1205,0.154,Sikar,2012,-0.0056,0.3323,0.1766205,0.030823,0.0009501,0.1951,0.2589,0.1751,0.0895,0.1525,Sikar,2012
139,0.1287,0.4377,0.2361423,0.0397763,0.0015822,0.259,0.3342,0.2346,0.1342,0.2088,Sikar,2013,0.1145,0.3479,0.1769623,0.0286478,0.0008207,0.1883,0.2321,0.1739,0.1182,0.1591,Sikar,2013,0.0989,0.4686,0.1851332,0.0461226,0.0021273,0.2091,0.2955,0.1832,0.0989,0.151,Sikar,2013
140,0.1212,0.4202,0.2280344,0.0343169,0.0011776,0.2495,0.3155,0.23,0.1398,0.2052,Sikar,2014,0.1136,0.3294,0.1693035,0.0227775,0.0005188,0.1803,0.2184,0.1686,0.1166,0.1548,Sikar,2014,0.1028,0.4172,0.181822,0.0375045,0.0014066,0.2063,0.2845,0.18115,0.1028,0.154,Sikar,2014
141,-0.053,0.3646,0.2046602,0.0335946,0.0011286,0.2271,0.297,0.1995,0.1113,0.180325,Sikar,2015,-0.0021,0.2884,0.160517,0.0197459,0.0003899,0.1715,0.2076,0.1597,0.1122,0.1474,Sikar,2015,-0.0262,0.3783,0.1744485,0.0355248,0.001262,0.1976,0.2735,0.169,0.0733,0.147,Sikar,2015
142,0.1206,0.449,0.2229706,0.0411945,0.001697,0.2435,0.3146,0.2175,0.1282,0.196,Sikar,2016,0.1135,0.3356,0.1696901,0.0230297,0.0005304,0.1804,0.2187,0.1683,0.1168,0.154825,Sikar,2016,0.1003,0.3917,0.1773797,0.0328805,0.0010811,0.1996,0.2726,0.1764,0.1003,0.150925,Sikar,2016
143,0.0972,0.3113,0.1792986,0.0226146,0.0005114,0.1936,0.2374,0.179,0.1214,0.1641,Sikar,2017,0.0944,0.2457,0.1605141,0.0175681,0.0003086,0.1721,0.207,0.1619,0.114,0.1488,Sikar,2017,0.0862,0.372,0.1661986,0.0380227,0.0014457,0.1915,0.2717,0.1604,0.0862,0.1376,Sikar,2017
144,-0.0308,0.475,0.2665294,0.0380937,0.0014511,0.2878,0.3557,0.2649,0.1748,0.2425,Sikar,2018,0.0412,0.368,0.1759989,0.0286271,0.0008195,0.1857,0.2262,0.1704,0.1183,0.1587,Sikar,2018,0.0412,0.3615,0.1816678,0.0349313,0.0012202,0.2052,0.2832,0.1789,0.0972,0.1532,Sikar,2018
